Bib Number,Athlete Name,Gender,City,State,Country,Division,Status,Finish Time,Swim Time,T1 Time,Bike Time,T2 Time,Run Time,Overall Rank,Gender Rank,Division Rank,AWA Points,Swim Rank (Overall),Swim Rank (Gender),Swim Rank (Division),Bike Rank (Overall),Bike Rank (Gender),Bike Rank (Division),Run Rank (Overall),Run Rank (Gender),Run Rank (Division),Finish (Seconds),Swim (Seconds),T1 (Seconds),Bike (Seconds),T2 (Seconds),Run (Seconds)
"5018","Simone Mitchell","Female","Langley Mill","NTT","GB","FPRO","FIN","4:24:18","0:30:38","0:02:01","2:14:42","0:04:49","1:32:08","88","11","11","1414","140","30","16","79","6","6","88","11","11","15858","1838","121","8082","289","5528"
"1867","Alex Barber","Male","Herriman","UT","US","M25-29","FIN","4:24:20","0:31:56","0:03:12","2:15:13","0:02:08","1:31:51","89","78","8","3033","188","147","20","101","92","10","89","78","8","15860","1916","192","8113","128","5511"
"1866","Scott Catto","Male","OCEANSIDE","CA","GB","M25-29","FIN","4:24:31","0:31:44","0:02:22","2:14:43","0:01:52","1:33:50","90","79","9","3030","178","140","18","89","82","9","90","79","9","15871","1904","142","8083","112","5630"
"1389","Federico Venegas","Male","Belen","Heredia","CR","M30-34","FIN","4:24:52","0:27:09","0:02:39","2:25:22","0:03:00","1:26:41","91","80","10","3090","46","40","5","129","114","16","91","80","10","15892","1629","159","8722","180","5201"
"1027","Garth Wadsworth","Male","RAPID CITY","SD","ZA","M30-34","FIN","4:24:55","0:26:48","0:02:25","2:08:27","0:02:30","1:44:44","92","81","11","3089","42","37","4","47","46","2","92","81","11","15895","1608","145","7707","150","6284"
"171","Evan Oconnor","Male","Erie","CO","US","M35-39","FIN","4:25:04","0:33:02","0:02:47","2:09:22","0:02:25","1:37:27","93","82","4","3173","230","171","17","73","68","3","93","82","4","15904","1982","167","7762","145","5847"
"480","Lars Hultgren","Male","NEW YORK","NY","US","M25-29","FIN","4:25:13","0:26:57","0:03:32","2:25:20","0:02:15","1:27:10","94","83","10","3017","43","38","5","137","122","15","94","83","10","15913","1617","212","8720","135","5230"
"287","Mike Dumas","Male","ERIE","CO","US","M40-44","FIN","4:25:34","0:33:55","0:03:41","2:20:00","0:01:48","1:26:10","95","84","4","3341","279","202","16","153","136","10","95","84","4","15934","2035","221","8400","108","5170"
"76","Anthony Didion","Male","Franklin","TN","US","MPRO","FIN","4:25:35","0:34:26","0:02:10","2:17:53","0:01:41","1:29:25","96","85","52","2564","311","228","54","123","110","55","96","85","52","15935","2066","130","8273","101","5365"
"5009","Samantha Kingsford","Female","Tirau","","NZ","FPRO","FIN","4:25:41","0:28:11","0:01:56","2:20:14","0:01:47","1:33:33","97","12","12","1331","75","10","6","100","9","9","97","12","12","15941","1691","116","8414","107","5613"
"154","Scott Galloway","Male","Boulder","CO","US","M35-39","FIN","4:25:53","0:34:12","0:03:24","2:18:07","0:01:54","1:28:17","98","86","5","3158","298","218","26","135","120","14","98","86","5","15953","2052","204","8287","114","5297"
"64","David Guenthardt","Male","Gilbert","AZ","US","MPRO","FIN","4:26:04","0:34:18","0:02:22","2:13:49","0:02:26","1:33:10","99","87","53","2555","304","222","53","102","93","54","99","87","53","15964","2058","142","8029","146","5590"
"223","Sebastian Borowik","Male","Broomfield","CO","US","M45-49","FIN","4:26:18","0:35:46","0:02:47","2:11:24","0:02:09","1:34:11","100","88","1","3500","399","296","16","96","89","1","100","88","1","15978","2146","167","7884","129","5651"
"281","Henrique Bettega","Male","Curitiba","BR-PR","BR","M40-44","FIN","4:26:30","0:30:23","0:03:13","2:15:31","0:02:26","1:34:57","101","89","5","3325","135","107","8","90","83","4","101","89","5","15990","1823","193","8131","146","5697"
