Bib Number,Athlete Name,Gender,City,State,Country,Division,Status,Finish Time,Swim Time,T1 Time,Bike Time,T2 Time,Run Time,Overall Rank,Gender Rank,Division Rank,AWA Points,Swim Rank (Overall),Swim Rank (Gender),Swim Rank (Division),Bike Rank (Overall),Bike Rank (Gender),Bike Rank (Division),Run Rank (Overall),Run Rank (Gender),Run Rank (Division),Finish (Seconds),Swim (Seconds),T1 (Seconds),Bike (Seconds),T2 (Seconds),Run (Seconds)
"2089","Joshua Smith","Male","Upper Hutt","WGN","NZ","M18-24","FIN","4:52:53","0:35:36","0:04:13","2:34:22","0:03:01","1:35:42","63","58","12","2567","197","143","26","78","74","15","63","58","12","17573","2136","253","9262","181","5742"
"2593","Cam Owen","Male","Porirua","","NZ","M35-39","FIN","4:52:53","0:38:26","0:04:53","2:36:43","0:02:22","1:30:29","64","59","6","2759","332","216","28","119","109","13","64","59","6","17573","2306","293","9403","142","5429"
"2733","Eric Poulin","Male","South Coogee","NSW","NZ","M50-54","FIN","4:53:11","0:36:59","0:04:12","2:35:01","0:03:17","1:33:42","65","60","6","3097","268","184","14","94","88","11","65","60","6","17591","2219","252","9301","197","5622"
"2582","Ben Wilks","Male","Katikati","North Island","NZ","M35-39","FIN","4:53:39","0:34:07","0:04:17","2:38:43","0:01:59","1:34:34","66","61","7","2745","138","104","11","100","92","10","66","61","7","17619","2047","257","9523","119","5674"
"2637","Gavin Spiers","Male","Taupo","","NZ","M40-44","FIN","4:54:13","0:32:31","0:04:19","2:41:01","0:02:33","1:33:49","67","62","13","2589","93","72","11","105","96","20","67","62","13","17653","1951","259","9661","153","5629"
"2595","Jon Sundgren","Male","","AUK","NZ","M35-39","FIN","4:54:59","0:36:11","0:05:23","2:40:48","0:03:37","1:28:58","68","63","8","2721","222","160","18","135","121","14","68","63","8","17699","2171","323","9648","217","5338"
"2586","PJ Gallagher","Male","Wānaka","","GB","M35-39","FIN","4:55:12","0:33:25","0:04:05","2:33:35","0:02:45","1:41:22","69","64","9","2717","115","88","10","59","57","6","69","64","9","17712","2005","245","9215","165","6082"
"2464","Ben Goodman","Male","Auckland","","NZ","M25-29","FIN","4:55:23","0:28:37","0:03:56","2:27:18","0:02:12","1:53:19","70","65","9","2554","22","18","5","17","17","3","70","65","9","17723","1717","236","8838","132","6799"
"2715","Lance Clarke","Male","","AUK","NZ","M45-49","FIN","4:55:37","0:33:06","0:05:35","2:47:52","0:02:33","1:26:31","71","66","5","3227","107","82","4","157","134","13","71","66","5","17737","1986","335","10072","153","5191"
"2591","Georges Von Der Decken","Male","Blenheim","","DE","M35-39","FIN","4:55:49","0:36:46","0:03:45","2:29:16","0:02:27","1:43:35","72","67","10","2706","253","176","21","53","51","4","72","67","10","17749","2206","225","8956","147","6215"
"2020","Leon Xing","Male","Sydney","New South Wales","CN","M35-39","FIN","4:56:03","0:37:49","0:06:43","2:23:23","0:03:08","1:44:59","73","68","11","2702","306","205","24","41","40","3","73","68","11","17763","2269","403","8603","188","6299"
"2000","Amy Kalan","Female","Taupo","","NZ","F45-49","FIN","4:56:19","0:32:25","0:04:14","2:37:46","0:02:29","1:39:26","74","6","2","3173","90","21","1","81","5","2","74","6","2","17779","1945","254","9466","149","5966"
"2548","Timothy Horgan","Male","","AUK","NZ","M30-34","FIN","4:56:32","0:38:57","0:05:14","2:41:08","0:02:37","1:28:36","75","69","12","2585","357","232","33","149","130","19","75","69","12","17792","2337","314","9668","157","5316"
"2421","Judd Katz","Male","Vaucluse","AU-NSW","NZ","M18-24","FIN","4:56:43","0:27:35","0:05:19","2:33:46","0:03:46","1:46:17","76","70","13","2498","13","11","5","35","34","9","76","70","13","17803","1655","319","9226","226","6377"
"2406","Stein Mandjes","Male","Taupō","","NL","M18-24","FIN","4:56:45","0:30:55","0:04:24","2:33:38","0:02:17","1:45:32","77","71","14","2498","50","43","14","46","44","11","77","71","14","17805","1855","264","9218","137","6332"
"2864","Natalie Jewell","Female","Ivanhoe","AU-VIC","NZ","F35-39","FIN","4:57:00","0:36:50","0:04:36","2:41:48","0:02:50","1:30:56","78","7","2","3393","261","80","6","140","15","4","78","7","2","17820","2210","276","9708","170","5456"
"2561","Christopher Davies","Male","Auckland","","GB","M30-34","FIN","4:57:52","0:36:22","0:04:42","2:41:19","0:02:35","1:32:54","79","72","13","2561","232","166","23","134","120","16","79","72","13","17872","2182","282","9679","155","5574"
"2884","Kerryn van Rij","Female","Auckland","","NZ","F45-49","FIN","4:58:16","0:37:18","0:03:36","2:41:13","0:02:16","1:33:54","80","8","3","3137","285","92","9","131","13","3","80","8","3","17896","2238","216","9673","136","5634"
"2500","Isaac Marshall","Male","Tauranga","North Island","NZ","M25-29","FIN","4:58:36","0:26:44","0:03:21","2:40:26","0:02:10","1:45:54","81","73","10","2496","5","5","1","56","54","8","81","73","10","17916","1604","201","9626","130","6354"
"2702","Stuart Urquhart","Male","Beachlands","North Island","NZ","M45-49","FIN","4:58:39","0:34:51","0:04:18","2:33:13","0:02:36","1:43:42","82","74","6","3173","168","126","9","68","65","4","82","74","6","17919","2091","258","9193","156","6222"
